timestamp,phase,component,cpu_pct,rss_mb
2026-07-26T18:54:16.351531,active,server,0.0,1.7
2026-07-26T18:54:21.357069,active,server,0.0,1.7
2026-07-26T18:54:26.362786,active,server,0.0,1.7
2026-07-26T18:54:31.504759,active,server,0.0,1.7
2026-07-26T18:54:36.510205,active,server,0.0,1.7
2026-07-26T18:54:41.515365,active,server,0.0,1.7
2026-07-26T18:54:46.521385,active,server,0.0,1.7
2026-07-26T18:54:51.527019,active,server,0.0,1.7
2026-07-26T18:54:56.533385,active,server,0.0,1.7
2026-07-26T18:55:01.661558,active,server,0.0,1.7
2026-07-26T18:55:06.668213,active,server,0.0,1.7
2026-07-26T18:55:11.674181,active,server,0.0,1.7
2026-07-26T18:55:16.679360,active,server,0.0,1.7
2026-07-26T18:55:21.685673,active,server,0.0,1.7
2026-07-26T18:55:26.691429,active,server,0.0,1.7
2026-07-26T18:55:31.825192,active,server,0.0,1.7
2026-07-26T18:55:36.849290,active,server,0.0,1.7
2026-07-26T18:55:41.860052,active,server,0.0,1.7
2026-07-26T18:55:46.865714,active,server,0.0,1.7
2026-07-26T18:55:51.871352,active,server,0.0,1.7
2026-07-26T18:55:56.876675,active,server,0.0,1.7
2026-07-26T18:56:02.017724,active,server,0.0,1.7
2026-07-26T18:56:07.024414,active,server,0.0,1.7
2026-07-26T18:56:12.030369,active,server,0.0,1.7
2026-07-26T18:56:17.036296,active,server,0.0,1.7
2026-07-26T18:56:22.041672,active,server,0.0,1.7
2026-07-26T18:56:27.046926,active,server,0.0,1.7
2026-07-26T18:56:32.184866,active,server,0.0,1.7
2026-07-26T18:56:37.190625,active,server,0.0,1.7
2026-07-26T18:56:42.196253,active,server,0.0,1.7
2026-07-26T18:56:47.202772,active,server,0.0,1.7
2026-07-26T18:56:52.208739,active,server,0.0,1.7
2026-07-26T18:56:57.215336,active,server,0.0,1.7
2026-07-26T18:59:41.165377,active,server,0.0,1.7
2026-07-26T18:59:46.171357,active,server,0.0,1.7
2026-07-26T18:59:51.177024,active,server,0.0,1.7
2026-07-26T18:59:56.182703,active,server,0.0,1.7
2026-07-26T19:00:01.188190,active,server,0.0,1.7
2026-07-26T19:00:06.193947,active,server,0.0,1.7
2026-07-26T19:00:11.311329,active,server,0.0,1.7
2026-07-26T19:00:16.316911,active,server,0.0,1.7
2026-07-26T19:00:21.322823,active,server,0.0,1.7
2026-07-26T19:00:26.328048,active,server,0.0,1.7
2026-07-26T19:00:31.333081,active,server,0.0,1.7
2026-07-26T19:00:36.338283,active,server,0.0,1.7
2026-07-26T19:00:41.484427,active,server,0.0,1.7
2026-07-26T19:00:46.490607,active,server,0.0,1.7
2026-07-26T19:00:51.496467,active,server,0.0,1.7
2026-07-26T19:00:56.502189,active,server,0.0,1.7
2026-07-26T19:01:01.507937,active,server,0.0,1.7
2026-07-26T19:01:06.513410,active,server,0.0,1.7
2026-07-26T19:01:11.648197,active,server,0.0,1.7
2026-07-26T19:01:16.656102,active,server,0.0,1.7
2026-07-26T19:01:21.661797,active,server,0.0,1.7
2026-07-26T19:01:26.667245,active,server,0.0,1.7
2026-07-26T19:01:31.672954,active,server,0.0,1.7
2026-07-26T19:01:36.679133,active,server,0.0,1.7
2026-07-26T19:01:41.819129,active,server,0.0,1.7
2026-07-26T19:01:46.825507,active,server,0.0,1.7
2026-07-26T19:01:51.831453,active,server,0.0,1.7
2026-07-26T19:01:56.837162,active,server,0.0,1.7
2026-07-26T19:02:01.842481,active,server,0.0,1.7
2026-07-26T19:02:06.848199,active,server,0.0,1.7
2026-07-26T19:02:12.002893,active,server,0.0,1.7
2026-07-26T19:02:17.013149,active,server,0.0,1.7
2026-07-26T19:02:22.018732,active,server,0.0,1.7
2026-07-26T19:02:27.025010,active,server,0.0,1.7
2026-07-26T19:02:32.030935,active,server,0.0,1.7
2026-07-26T19:02:37.036985,active,server,0.0,1.7
2026-07-26T19:02:42.168870,active,server,0.0,1.7
2026-07-26T19:02:47.175006,active,server,0.0,1.7
2026-07-26T19:02:52.183136,active,server,0.0,1.7
2026-07-26T19:02:57.190267,active,server,0.0,1.7
2026-07-26T19:03:02.195735,active,server,0.0,1.7
2026-07-26T19:03:07.201665,active,server,0.0,1.7
2026-07-26T19:03:12.334340,active,server,0.0,1.7
2026-07-26T19:03:17.340341,active,server,0.0,1.7
2026-07-26T19:03:22.346419,active,server,0.0,1.7
2026-07-26T19:03:27.351828,active,server,0.0,1.7
2026-07-26T19:03:32.357328,active,server,0.0,1.7
2026-07-26T19:03:37.362889,active,server,0.0,1.7
2026-07-26T19:03:42.502939,active,server,0.0,1.7
2026-07-26T19:03:47.508514,active,server,0.0,1.7
2026-07-26T19:03:52.514280,active,server,0.0,1.7
2026-07-26T19:03:57.519574,active,server,0.0,1.7
2026-07-26T19:04:02.525498,active,server,0.0,1.7
2026-07-26T19:04:07.533615,active,server,0.0,1.7
2026-07-26T19:04:12.677981,active,server,0.0,1.7
2026-07-26T19:04:17.683466,active,server,0.0,1.7
2026-07-26T19:04:22.689622,active,server,0.0,1.7
2026-07-26T19:04:27.694879,active,server,0.0,1.7
2026-07-26T19:04:32.700696,active,server,0.0,1.7
2026-07-26T19:04:37.706121,idle_post,server,0.0,1.7
2026-07-26T19:04:42.840012,idle_post,server,0.0,1.7
2026-07-26T19:04:47.845851,idle_post,server,0.0,1.7
2026-07-26T19:04:52.852121,idle_post,server,0.0,1.7
2026-07-26T19:04:57.857598,idle_post,server,0.0,1.7
2026-07-26T19:05:02.862933,idle_post,server,0.0,1.7
2026-07-26T19:05:07.868587,idle_post,server,0.0,1.7
2026-07-26T19:05:13.001388,idle_post,server,0.0,1.7
2026-07-26T19:05:18.012590,idle_post,server,0.0,1.7
2026-07-26T19:05:23.018639,idle_post,server,0.0,1.7
2026-07-26T19:05:28.023995,idle_post,server,0.0,1.7
2026-07-26T19:05:33.030399,idle_post,server,0.0,1.7
2026-07-26T19:05:38.036077,idle_post,server,0.0,1.7
2026-07-26T19:05:43.178537,idle_post,server,0.0,1.7
2026-07-26T19:05:48.184416,idle_post,server,0.0,1.7
2026-07-26T19:05:53.189686,idle_post,server,0.0,1.7
2026-07-26T19:05:58.194966,idle_post,server,0.0,1.7
2026-07-26T19:06:03.200384,idle_post,server,0.0,1.7
2026-07-26T19:06:08.205646,idle_post,server,0.0,1.7
2026-07-26T19:06:13.353423,idle_post,server,0.0,1.7
2026-07-26T19:06:18.360574,idle_post,server,0.0,1.7
2026-07-26T19:06:23.365822,idle_post,server,0.0,1.7
2026-07-26T19:06:28.379490,idle_post,server,0.0,1.7
2026-07-26T19:06:33.386121,idle_post,server,0.0,1.7
2026-07-26T19:06:38.391770,idle_post,server,0.0,1.7
2026-07-26T19:06:43.524207,idle_post,server,0.0,1.7
2026-07-26T19:06:48.529955,idle_post,server,0.0,1.7
2026-07-26T19:06:53.535534,idle_post,server,0.0,1.7
2026-07-26T19:06:58.540850,idle_post,server,0.0,1.7
2026-07-26T19:07:03.548069,idle_post,server,0.0,1.7
2026-07-26T19:07:08.553424,idle_post,server,0.0,1.7
2026-07-26T19:07:13.686431,idle_post,server,0.0,1.7
2026-07-26T19:07:18.693615,idle_post,server,0.0,1.7
2026-07-26T19:07:23.699130,idle_post,server,0.0,1.7
2026-07-26T19:07:28.704326,idle_post,server,0.0,1.7
2026-07-26T19:07:33.709721,idle_post,server,0.0,1.7
2026-07-26T19:07:38.717858,idle_post,server,0.0,1.7
2026-07-26T19:07:43.855732,idle_post,server,0.0,1.7
2026-07-26T19:07:48.863214,idle_post,server,0.0,1.7
2026-07-26T19:07:53.870478,idle_post,server,0.0,1.7
2026-07-26T19:07:58.877346,idle_post,server,0.0,1.7
2026-07-26T19:08:03.882366,idle_post,server,0.0,1.7
2026-07-26T19:08:08.887369,idle_post,server,0.0,1.7
2026-07-26T19:08:14.027529,idle_post,server,0.0,1.7
2026-07-26T19:08:19.033761,idle_post,server,0.0,1.7
2026-07-26T19:08:24.039399,idle_post,server,0.0,1.7
2026-07-26T19:08:29.045391,idle_post,server,0.0,1.7
2026-07-26T19:08:34.051089,idle_post,server,0.0,1.7
2026-07-26T19:08:39.056075,idle_post,server,0.0,1.7
2026-07-26T19:08:44.194208,idle_post,server,0.0,1.7
2026-07-26T19:08:49.200980,idle_post,server,0.0,1.7
2026-07-26T19:08:54.206257,idle_post,server,0.0,1.7
2026-07-26T19:08:59.211833,idle_post,server,0.0,1.7
2026-07-26T19:09:04.217703,idle_post,server,0.0,1.7
2026-07-26T19:09:09.223364,idle_post,server,0.0,1.7
2026-07-26T19:09:14.357018,idle_post,server,0.0,1.7
2026-07-26T19:09:19.363469,idle_post,server,0.0,1.7
2026-07-26T19:09:24.369065,idle_post,server,0.0,1.7
2026-07-26T19:09:29.374949,idle_post,server,0.0,1.7
2026-07-26T19:09:34.380585,idle_post,server,0.0,1.7
